tag,count,sources,datasetRoles
who done it,1,userTags,collaborative_support
who is your daddy and what does he do?,1,userTags,collaborative_support
who thought of this?,1,userTags,collaborative_support
who thought this was a good idea?,1,userTags,collaborative_support
who wants a new wii?,1,userTags,public
whole bloody affair,1,userTags,collaborative_support
wholseome,1,userTags,public
whore,1,userTags,collaborative_support
whore house,1,userTags,collaborative_support
whose neighbors?,1,userTags,collaborative_support
why a sequel?,1,userTags,public
why did it have to be snakes?,1,userTags,collaborative_support
why don't koreans or mexicans come to the us to adopt children?,1,userTags,collaborative_support
why militant islam is so scary,1,userTags,collaborative_support
why's this rated r? good though,1,userTags,collaborative_support
why?,1,userTags,collaborative_support
wichita kansas,1,keywords,collaborative_support
wicked uncle,1,keywords,public
wicked woman,1,keywords,public
wide spectrum of emotions,1,userTags,collaborative_support
widowhood,1,keywords,collaborative_support
wierd,1,userTags,collaborative_support
wierd ending,1,userTags,collaborative_support
wife beater,1,keywords,collaborative_support
wife did not like it,1,userTags,public
wife did not want to watch 2022,1,userTags,collaborative_support
wife refused,1,userTags,collaborative_support
wife wouldn't finish,1,userTags,collaborative_support
wikileaks,1,userTags,collaborative_support
wikilens top pick,1,userTags,collaborative_support
wilco,1,userTags,collaborative_support
wild,1,userTags,public
wild animals,1,userTags,public
wild bill hickok,1,keywords|userTags,collaborative_support
wild child,1,keywords|userTags,collaborative_support
wild girl,1,keywords,collaborative_support
wild goose chase,1,keywords,collaborative_support
wild horse,1,keywords|userTags,public
wild life,1,userTags,collaborative_support
wild love,1,userTags,collaborative_support
wild man,1,keywords,public
wildlife photography,1,userTags,collaborative_support
will ferrell = nazi,1,userTags,collaborative_support
will power,1,userTags,collaborative_support
will speck,1,userTags,public
will to win,1,userTags,collaborative_support
will yun lee,1,userTags,collaborative_support
william blake,1,userTags,collaborative_support
william burroughs,1,userTags,collaborative_support
william devane,1,userTags,public
william fichtner,1,userTags,collaborative_support
william forsythe,1,userTags,collaborative_support
william peterson,1,userTags,collaborative_support
william s. burroughs,1,userTags,collaborative_support
william sadler,1,userTags,collaborative_support
willie garson,1,userTags,public
willie nelson,1,keywords,collaborative_support
willing to be murdered,1,keywords|userTags,collaborative_support
wilmington,1,keywords,collaborative_support
wilson,1,userTags,collaborative_support
wilson castillo,1,userTags,public
wind,1,keywords,collaborative_support
wind chime,1,keywords,collaborative_support
wine cellar,1,keywords|userTags,public
wine glass,1,userTags,public
wine tasting,1,userTags,collaborative_support
winging into a wall,1,keywords|userTags,collaborative_support
wingman,1,userTags,public
winner takes all,1,keywords,collaborative_support
winnie,1,keywords,public
winona,1,userTags,collaborative_support
winter olympic,1,userTags,collaborative_support
winter setting,1,userTags,collaborative_support
winter storm,1,keywords,collaborative_support
winzer,1,userTags,public
wipes nose with hand repeatedly!,1,userTags,collaborative_support
wire,1,keywords,collaborative_support
wiretap,1,keywords,collaborative_support
wiretapping,1,keywords,collaborative_support
wirework,1,userTags,collaborative_support
wisconson,1,userTags,collaborative_support
wise men,1,userTags,public
wish it was a happy ending,1,userTags,public
wishlist,1,userTags,collaborative_support
witch doctor,1,keywords|userTags,collaborative_support
witch trial,1,keywords,public
witcher,1,userTags,collaborative_support
without romance,1,userTags,collaborative_support
witness elimination,1,keywords,collaborative_support
witness protection programme,1,userTags,collaborative_support
witness relocation,1,keywords|userTags,collaborative_support
witness to a crime,1,userTags,collaborative_support
witness to discrimination,1,userTags,public
witnesses,1,keywords,collaborative_support
witty dialogues,1,userTags,collaborative_support
wizarding world,1,userTags,collaborative_support
wizards of waverly place,1,userTags,public
wobbly camera,1,userTags,collaborative_support
wolf hunter,1,keywords,collaborative_support
wolf's lair,1,keywords,public
wolverine cameo,1,userTags,public
wolves are evil,1,userTags,collaborative_support
woman,1,userTags,collaborative_support
woman - man friendship,1,userTags,collaborative_support
woman and child,1,keywords,collaborative_support
woman centric,1,keywords,public
woman empowerment,1,userTags,public
woman hits a woman,1,userTags,collaborative_support
woman in armour,1,userTags,collaborative_support
woman in underwear,1,userTags,collaborative_support
woman independence,1,keywords,public
woman journalist,1,userTags,public
woman kisses a woman on the cheek,1,userTags,collaborative_support
woman leader,1,userTags,collaborative_support
woman leading character,1,userTags,collaborative_support
woman of age,1,userTags,collaborative_support
woman of one's dreams,1,keywords,public
woman outsmarts man,1,userTags,collaborative_support
woman perspective,1,userTags,public
woman politician,1,keywords,collaborative_support
woman poses nude for a painting,1,userTags,collaborative_support
woman seduces a man,1,keywords,collaborative_support
woman smoker,1,userTags,collaborative_support
woman smoking,1,keywords,collaborative_support
woman troubles,1,keywords,collaborative_support
woman wears an eye patch,1,userTags,collaborative_support
woman wears lingerie,1,userTags,collaborative_support
woman with long hair,1,userTags,public
woman-killer,1,userTags,collaborative_support
women centric film,1,keywords,collaborative_support
women cliche,1,userTags,collaborative_support
women dancing together,1,userTags,collaborative_support
women empowerment,1,keywords,collaborative_support
women fight,1,keywords,collaborative_support
women gathering,1,keywords,collaborative_support
women in film,1,keywords,collaborative_support
women in prison,1,keywords,collaborative_support
women in sport,1,userTags,public
women in the military,1,keywords,collaborative_support
women kissing,1,keywords,collaborative_support
women's auxiliary air force,1,userTags,collaborative_support
women's auxiliary corps (lotta),1,userTags,collaborative_support
women's emancipation,1,userTags,collaborative_support
women's football (soccer),1,keywords,public
women's independence,1,keywords,public
women's institute,1,userTags,public
women's issues,1,keywords,public
womens cunning,1,userTags,collaborative_support
womens picture,1,userTags,collaborative_support
womens rights,1,userTags,collaborative_support
won bin,1,userTags,collaborative_support
wonderful asian film that shows why we shouldn't hide who we really are,1,userTags,collaborative_support
wonderful child,1,userTags,collaborative_support
wonderful light touch,1,userTags,collaborative_support
wonderful performance,1,userTags,collaborative_support
wonderful surprise movie,1,userTags,collaborative_support
wonderful!,1,userTags,collaborative_support
wonderfully convoluted story,1,userTags,public
wonderlamp,1,keywords|userTags,collaborative_support
wonderwoman,1,userTags,public
wong fei hung,1,keywords|userTags,collaborative_support
woo,1,userTags,collaborative_support
wood,1,keywords|userTags,collaborative_support
woodchipper,1,keywords,collaborative_support
wooden,1,keywords|userTags,public
wooden boats,1,userTags,public
wooden dummy,1,keywords,collaborative_support
wooden laptop,1,userTags,collaborative_support
woodworking,1,userTags,collaborative_support
woody allen classic,1,userTags,collaborative_support
woody allen is a terrible person,1,userTags,collaborative_support
woody allen's best movie,1,userTags,collaborative_support
woody might have saved this by starring in it.,1,userTags,public
woody norman,1,userTags,collaborative_support
woow,1,userTags,collaborative_support
"worcester, massachusetts",1,keywords,collaborative_support
word play,1,userTags,public
word processing,1,keywords|userTags,public
wordless,1,userTags,public
words cannot explain how horrid this is,1,userTags,public
work from home,1,keywords,collaborative_support
work life balance,1,userTags,public
work relationship,1,keywords|userTags,collaborative_support
work routine,1,keywords,collaborative_support
work-life balance,1,keywords,public
worker's movement,1,userTags,collaborative_support
workers,1,userTags,collaborative_support
working class family,1,userTags,collaborative_support
working class people,1,keywords,collaborative_support
working class youth,1,userTags,collaborative_support
working girl,1,keywords,collaborative_support
working immigrants,1,keywords,collaborative_support
working in the rain,1,userTags,public
working life,1,keywords,public
working mum,1,userTags,public
working title films,1,userTags,collaborative_support
working women,1,userTags,collaborative_support
workplace humiliation,1,keywords,collaborative_support
workplace humor,1,userTags,collaborative_support
workplace relationship,1,userTags,collaborative_support
workplace rival,1,keywords,collaborative_support
world ending,1,userTags,collaborative_support
world events,1,userTags,public
world health organization,1,keywords,public
world hunger,1,keywords,collaborative_support
world in chaos,1,userTags,collaborative_support
world of business,1,userTags,collaborative_support
world of darkness,1,keywords,collaborative_support
world series,1,keywords|userTags,public
world tour,1,keywords,collaborative_support
world within a world,1,userTags,collaborative_support
world's tallest building,1,keywords,public
worms,1,userTags,collaborative_support
worried mother,1,userTags,collaborative_support
worrying,1,userTags,collaborative_support
worse movie,1,userTags,collaborative_support
worse remake than the original,1,userTags,collaborative_support
worse than book,1,userTags,public
worse than predecessors,1,userTags,collaborative_support
worse than the book,1,userTags,collaborative_support
worse than the show,1,userTags,collaborative_support
worship,1,keywords|userTags,collaborative_support
worship of money,1,userTags,collaborative_support
worst acting,1,userTags,public
worst date,1,keywords,collaborative_support
worst ending ever,1,userTags,collaborative_support
worst films ever,1,userTags,collaborative_support
worst pixar movie,1,userTags,public
worst sequel to an already bad movie,1,userTags,public
worst than original,1,userTags,collaborative_support
worst thing,1,userTags,collaborative_support
worth,1,keywords,collaborative_support
worthlessness,1,keywords,collaborative_support
wotan wilke mã¶hring,1,userTags,public
would kill not to watch,1,userTags,public
wounded soldier,1,keywords,collaborative_support
wounds to weapons,1,keywords|userTags,collaborative_support
wow - so much better than constant gardener...,1,userTags,collaborative_support
wow sophie your hair looks just like starlight.,1,userTags,collaborative_support
woz,1,userTags,public
wrack,1,keywords|userTags,collaborative_support
wraparound story,1,userTags,collaborative_support
wrath of god,1,keywords|userTags,collaborative_support
wrecking crew,1,userTags,public
wrestling team,1,keywords|userTags,collaborative_support
wrist slitting,1,keywords|userTags,collaborative_support
wristwatch,1,keywords|userTags,public
writer lynne ramsay,1,userTags,collaborative_support
writer/director,1,userTags,public
writer: a.e.w. mason,1,userTags,collaborative_support
writer: aaron guzikowski,1,userTags,collaborative_support
writer: aaron sorkin,1,userTags,collaborative_support
writer: abby kohn,1,userTags,public
writer: adam leitman bailey,1,userTags,collaborative_support
writer: adam rifkin,1,userTags,collaborative_support
writer: aharon keshales,1,userTags,collaborative_support
writer: allison burnett,1,userTags,collaborative_support
writer: amir naderi,1,userTags,collaborative_support
writer: amole gupte,1,userTags,public
writer: andrew anastasios,1,userTags,collaborative_support
writer: andrew baldwin,1,userTags,collaborative_support
writer: andrew bujalski,1,userTags,collaborative_support
writer: andrew knight,1,userTags,collaborative_support
writer: andrew lloyd webber,1,userTags,collaborative_support
writer: andrew niccol,1,userTags,public
writer: anurag basu,1,userTags,collaborative_support
writer: armyan bernstein,1,userTags,collaborative_support
writer: arnaldur indriðason,1,userTags,collaborative_support
writer: bahareh azimi,1,userTags,collaborative_support
writer: bill kelly,1,userTags,collaborative_support
writer: bob ducsay,1,userTags,collaborative_support
writer: brian garfield,1,userTags,collaborative_support
writer: brian helgeland,1,userTags,collaborative_support
writer: chris reese,1,userTags,collaborative_support
writer: christian w. trokey,1,userTags,collaborative_support
writer: christopher markus,1,userTags,collaborative_support
writer: clark gregg,1,userTags,collaborative_support
writer: costa-gavras,1,userTags,collaborative_support
writer: crash leyland,1,userTags,collaborative_support
writer: damien chazelle,1,userTags,collaborative_support
writer: dan gilroy,1,userTags,public
writer: dan harmon,1,userTags,public
writer: danis tanovic,1,userTags,collaborative_support
writer: danny strong,1,userTags,collaborative_support
writer: darren aronofsky,1,userTags,collaborative_support
writer: david klass,1,userTags,collaborative_support
writer: david mamet,1,userTags,collaborative_support
writer: david moreau,1,userTags,collaborative_support
writer: david self,1,userTags,collaborative_support
writer: derek kolstad,1,userTags,collaborative_support
writer: don roos,1,userTags,collaborative_support
writer: edward yang,1,userTags,public
writer: edward zwick,1,userTags,collaborative_support
writer: edwin torres,1,userTags,collaborative_support
writer: elisa bell,1,userTags,collaborative_support
writer: ernest r. may,1,userTags,collaborative_support
writer: fede alvarez,1,userTags,collaborative_support
writer: floyd mutrux,1,userTags,collaborative_support
writer: frank darabont,1,userTags,collaborative_support
writer: fredrik backman,1,userTags,public
writer: gary ross,1,userTags,collaborative_support
writer: gaston leroux,1,userTags,collaborative_support
writer: glenn berger,1,userTags,collaborative_support
writer: grace cary bickley,1,userTags,collaborative_support
writer: graham yost,1,userTags,collaborative_support
writer: guillermo arriaga,1,userTags,collaborative_support
writer: hannes holm,1,userTags,public
writer: harold ramis,1,userTags,collaborative_support
writer: holly brix,1,userTags,collaborative_support
writer: hossein amini,1,userTags,collaborative_support
writer: hugh wilson,1,userTags,collaborative_support
writer: ian mackenzie jeffers,1,userTags,collaborative_support
writer: ilmar raag,1,userTags,collaborative_support
writer: isaac asimov,1,userTags,collaborative_support
writer: james demonaco,1,userTags,collaborative_support
writer: james watkins,1,userTags,collaborative_support
writer: jan pinkava,1,userTags,collaborative_support
writer: jason katims,1,userTags,public
writer: jason keller,1,userTags,collaborative_support
writer: je-kyu kang,1,userTags,collaborative_support
writer: jean-claude grumberg,1,userTags,collaborative_support
writer: jeffery deaver,1,userTags,collaborative_support
writer: jere cunningham,1,userTags,collaborative_support
writer: jeremy iacone,1,userTags,collaborative_support
writer: jeremy saulnier,1,userTags,collaborative_support
writer: ji-hoon han,1,userTags,collaborative_support
writer: jim thomas,1,userTags,collaborative_support
writer: joel gross,1,userTags,collaborative_support
writer: john francis daley,1,userTags,collaborative_support
writer: john gatins,1,userTags,public
writer: john godey,1,userTags,collaborative_support
writer: john grisham,1,userTags,collaborative_support
writer: john hughes,1,userTags,collaborative_support
writer: john lee hancock,1,userTags,collaborative_support
writer: john thomas,1,userTags,collaborative_support
writer: jonas mccord,1,userTags,collaborative_support
writer: jonathan aibel,1,userTags,collaborative_support
writer: jonathan m. goldstein,1,userTags,collaborative_support
writer: jonathan marc feldman,1,userTags,collaborative_support
writer: jonathan mostow,1,userTags,collaborative_support
writer: joonas paas,1,userTags,collaborative_support
writer: jordan peele,1,userTags,collaborative_support
writer: joseph finder,1,userTags,collaborative_support
writer: kadi metsla,1,userTags,collaborative_support
writer: kalinda vazquez,1,userTags,collaborative_support
writer: karl sakrits,1,userTags,collaborative_support
writer: karsten dahlem,1,userTags,collaborative_support
writer: karyn usher,1,userTags,collaborative_support
writer: kate lanier,1,userTags,collaborative_support
writer: keegan kuhn,1,userTags,collaborative_support
writer: kevin fox,1,userTags,collaborative_support
writer: kip andersen,1,userTags,collaborative_support
writer: krishna jones,1,userTags,collaborative_support
writer: lauri pedaja,1,userTags,collaborative_support
writer: lawrence kasdan,1,userTags,collaborative_support
writer: lewis colick,1,userTags,collaborative_support
writer: lucas sussman,1,userTags,collaborative_support
writer: lynne ramsay,1,userTags,collaborative_support
writer: maario masing,1,userTags,collaborative_support
writer: marc silverstein,1,userTags,public
writer: marcus dunstan,1,userTags,collaborative_support
writer: mark brinker,1,userTags,collaborative_support
writer: mark duplass,1,userTags,collaborative_support
writer: mary shelley,1,userTags,collaborative_support
writer: matthew aldrich,1,userTags,collaborative_support
writer: matthew chapman,1,userTags,collaborative_support
writer: meg kasdan,1,userTags,collaborative_support
writer: melissa rosenberg,1,userTags,public
writer: menno meyjes,1,userTags,collaborative_support
writer: michael frost beckner,1,userTags,collaborative_support
writer: michael gaylin,1,userTags,collaborative_support
writer: michael schiffer,1,userTags,collaborative_support
writer: michael sloane,1,userTags,public
writer: mikk jürjens,1,userTags,collaborative_support
writer: mikk mägi,1,userTags,collaborative_support
writer: miles chapman,1,userTags,collaborative_support
writer: nathan atkins,1,userTags,collaborative_support
writer: navot papushado,1,userTags,collaborative_support
writer: nicholas kazan,1,userTags,collaborative_support
writer: nick santora,1,userTags,collaborative_support
writer: nick tomnay,1,userTags,collaborative_support
writer: nikhil mehrotra,1,userTags,public
writer: nitesh tiwari,1,userTags,public
writer: noah haidle,1,userTags,collaborative_support
writer: pamela pettler,1,userTags,public
writer: patrick melton,1,userTags,collaborative_support
writer: paul scheuring,1,userTags,collaborative_support
writer: paula solvak,1,userTags,collaborative_support
writer: peter craig,1,userTags,collaborative_support
writer: peter dexter,1,userTags,collaborative_support
writer: peter silverman,1,userTags,public
writer: piyush gupta,1,userTags,public
writer: pärt uusberg,1,userTags,collaborative_support
writer: ramin bahrani,1,userTags,collaborative_support
writer: richard herley,1,userTags,collaborative_support
writer: richard stilgoe,1,userTags,collaborative_support
writer: rick ramage,1,userTags,collaborative_support
writer: riina ries,1,userTags,collaborative_support
writer: rob schrab,1,userTags,public
writer: rob zombie,1,userTags,collaborative_support
writer: robert caswell,1,userTags,public
writer: robert fyvolent,1,userTags,collaborative_support
writer: robert silverberg,1,userTags,collaborative_support
writer: rodo sayagues,1,userTags,collaborative_support
writer: roland laos,1,userTags,collaborative_support
writer: rubin 'hurricane' carter,1,userTags,collaborative_support
writer: sam chaiton,1,userTags,collaborative_support
writer: sam montgomery,1,userTags,collaborative_support
writer: sang-don kim,1,userTags,collaborative_support
writer: sanjeev dutta,1,userTags,collaborative_support
writer: scott b. smith,1,userTags,collaborative_support
writer: scott frank,1,userTags,collaborative_support
writer: sean penn,1,userTags,collaborative_support
writer: seth hoffman,1,userTags,collaborative_support
writer: shane black,1,userTags,collaborative_support
writer: shreyas jain,1,userTags,public
writer: simon moore,1,userTags,collaborative_support
writer: stan lee,1,userTags,public
writer: steph lady,1,userTags,collaborative_support
writer: stephan lacant,1,userTags,collaborative_support
writer: stephen levy,1,userTags,collaborative_support
writer: stephenie meyern,1,userTags,public
writer: steve kloves,1,userTags,public
writer: stuart sender,1,userTags,public
writer: suzanne collins,1,userTags,collaborative_support
writer: takashi bufford,1,userTags,collaborative_support
writer: tani basu,1,userTags,collaborative_support
writer: terry swinton,1,userTags,collaborative_support
writer: tim metcalfe,1,userTags,collaborative_support
writer: tom lazarus,1,userTags,collaborative_support
writer: tom schulman,1,userTags,collaborative_support
writer: triin tenso,1,userTags,collaborative_support
writer: vallo kirs,1,userTags,collaborative_support
writer: victor hugo,1,userTags,collaborative_support
writer: virgo ernits,1,userTags,collaborative_support
writer: w.d. richter,1,userTags,collaborative_support
writer: xavier palud,1,userTags,collaborative_support
writer: yuri zeltser,1,userTags,collaborative_support
writer: yuriy bykov,1,userTags,collaborative_support
writer: zack estrin,1,userTags,collaborative_support
writer: zak penn,1,userTags,collaborative_support
writer: óskar jónasson,1,userTags,collaborative_support
writing a check,1,userTags,public
writing class,1,userTags,collaborative_support
writing could have been better,1,userTags,public
writing workshop,1,keywords,collaborative_support
written and directed by cast member,1,userTags,collaborative_support
written by director,1,userTags,collaborative_support
written by star,1,keywords,collaborative_support
wrong number,1,userTags,collaborative_support
wrong side of the tracks,1,keywords|userTags,collaborative_support
wrong title,1,userTags,collaborative_support
wrong. so wrong,1,userTags,collaborative_support
wrongful death case,1,keywords,collaborative_support
wtc,1,keywords,public
wtf?,1,userTags,collaborative_support
wto,1,userTags,collaborative_support
wu shu,1,keywords|userTags,collaborative_support
wu tang,1,userTags,collaborative_support
wunza movie,1,userTags,collaborative_support
wuppertal germany,1,userTags,public
wushu,1,userTags,public
wuxia fiction,1,userTags,collaborative_support
ww1,1,userTags,public
ww1 veteran,1,keywords,collaborative_support
wwf,1,userTags,public
wyatt russell,1,userTags,collaborative_support
wyll ferrell,1,userTags,public
x men,1,userTags,collaborative_support
x rated,1,keywords,collaborative_support
x-alain damasio,1,userTags,collaborative_support
x-aru,1,userTags,collaborative_support
x-files,1,keywords|userTags,collaborative_support
x-files!!,1,userTags,collaborative_support
x-madore,1,userTags,collaborative_support
x-men wanna-be,1,userTags,public
x-mom,1,userTags,collaborative_support
x-r-rational,1,userTags,collaborative_support
x-subs-abreges,1,userTags,collaborative_support
x-tom,1,userTags,collaborative_support
x-vu,1,userTags,collaborative_support
x-yann,1,userTags,collaborative_support
xanax,1,keywords,collaborative_support
xmas theme?,1,userTags,collaborative_support
xtc,1,keywords,collaborative_support
xtina,1,userTags,public
xxx,1,userTags,collaborative_support
xzibit,1,userTags,collaborative_support
y-m,1,userTags,public
y2k aesthetics,1,keywords,collaborative_support
ya,1,keywords,collaborative_support
yak,1,keywords|userTags,collaborative_support
yakuza eiga,1,keywords,collaborative_support
yale university,1,keywords,collaborative_support
yamagata,1,keywords,public
yandere,1,userTags,collaborative_support
