tag,count,sources,datasetRoles
car alarm,1,userTags,public
car crashes into a tree,1,userTags,collaborative_support
car dealing,1,userTags,collaborative_support
car destruction,1,userTags,collaborative_support
car door knocked off,1,userTags,collaborative_support
car driver,1,keywords,collaborative_support
car falling off a cliff,1,userTags,public
car flip,1,userTags,public
car in a river,1,userTags,collaborative_support
car in water,1,userTags,collaborative_support
car jack,1,userTags,public
car jump,1,userTags,collaborative_support
car keys,1,userTags,collaborative_support
car movies,1,userTags,public
car off a bridge,1,userTags,public
car on train tracks,1,userTags,collaborative_support
car over a cliff,1,userTags,collaborative_support
car rammed off pier,1,userTags,collaborative_support
car rocking,1,userTags,collaborative_support
car run over,1,userTags,collaborative_support
car seat,1,keywords|userTags,public
car siren,1,keywords,collaborative_support
car stereo,1,userTags,collaborative_support
car trunk,1,keywords,collaborative_support
car upside down,1,userTags,collaborative_support
car won't start,1,userTags,collaborative_support
cara buono,1,userTags,collaborative_support
cara delavingne,1,userTags,collaborative_support
carandiru massacre,1,keywords|userTags,collaborative_support
caravan holiday,1,userTags,collaborative_support
caravan park,1,keywords,collaborative_support
carbon footprint,1,userTags,collaborative_support
carbon monoxide,1,userTags,collaborative_support
carbon offset,1,keywords|userTags,public
card,1,keywords|userTags,collaborative_support
card dealer,1,keywords,collaborative_support
cardboard box,1,userTags,collaborative_support
cardiac arrest,1,userTags,collaborative_support
cardiac surgery,1,userTags,public
cardiff,1,keywords,collaborative_support
cardiff giant,1,userTags,collaborative_support
cardinal the priest,1,userTags,collaborative_support
cardinal virtues,1,userTags,collaborative_support
cardiopulmonary resuscitation,1,userTags,collaborative_support
cardiopulmonery resuscitation,1,userTags,public
cardsharp,1,keywords,collaborative_support
care,1,userTags,collaborative_support
care for your fellow man,1,userTags,public
care home,1,keywords,collaborative_support
career ambition,1,userTags,collaborative_support
career crisis,1,userTags,collaborative_support
career killer,1,userTags,public
career launch,1,keywords,public
career resurrection,1,keywords,public
career vs family,1,keywords|userTags,public
career-retrospective,1,userTags,public
carelessness,1,userTags,collaborative_support
carer,1,userTags,collaborative_support
caressing,1,userTags,collaborative_support
caressing breasts,1,userTags,collaborative_support
cargo,1,userTags,collaborative_support
cargo container,1,userTags,public
cargo plane,1,keywords,public
caribbean island,1,keywords,public
caribbean islands,1,userTags,collaborative_support
caricature,1,userTags,public
caricature:elon musk,1,userTags,collaborative_support
caring for a loved one,1,userTags,collaborative_support
carjacker,1,keywords|userTags,collaborative_support
carl franklin,1,userTags,collaborative_support
carl gustav jung,1,keywords,collaborative_support
carl jung,1,keywords|userTags,collaborative_support
carl rinsch,1,userTags,collaborative_support
carl sagan,1,userTags,collaborative_support
carlicahn,1,userTags,collaborative_support
carlotte le bon,1,userTags,public
carly pope,1,userTags,collaborative_support
carly simon,1,keywords,public
carmen machi,1,userTags,collaborative_support
carnegie hall,1,keywords|userTags,public
carnegie hall manhattan new york city,1,userTags,collaborative_support
carney town,1,keywords,collaborative_support
carnivale,1,userTags,public
carnivalesque,1,userTags,collaborative_support
carnivore,1,userTags,public
carnivorous dinosaur,1,userTags,public
carol,1,userTags,public
carolco,1,userTags,collaborative_support
caroline goodall,1,userTags,collaborative_support
caroline link,1,userTags,collaborative_support
carolyn farina,1,userTags,collaborative_support
carolyn minnott,1,userTags,collaborative_support
carpediem,1,userTags,collaborative_support
carpet bombing,1,keywords,collaborative_support
carpool,1,keywords|userTags,collaborative_support
carrey decline begins...,1,userTags,collaborative_support
carriage bell,1,userTags,collaborative_support
carriage ride,1,userTags,collaborative_support
carrie maclemore,1,userTags,public
carried by jeremy renner,1,userTags,collaborative_support
carried on someone's shoulders,1,userTags,collaborative_support
carried over back,1,userTags,collaborative_support
carrier pigeons,1,userTags,public
carrots,1,userTags,collaborative_support
carry on up the khyber,1,userTags,collaborative_support
carrying a dead woman,1,userTags,collaborative_support
carrying a gun,1,userTags,collaborative_support
carrying someone,1,userTags,collaborative_support
cars with weapons,1,userTags,collaborative_support
carson kressley,1,userTags,public
carsten norgaard,1,userTags,collaborative_support
cart,1,userTags,public
cartel influence,1,keywords,collaborative_support
cartel violence,1,keywords,collaborative_support
cartels,1,userTags,collaborative_support
carter smith,1,userTags,collaborative_support
carthage,1,keywords,collaborative_support
cartoon bee,1,keywords,public
cartoon bulldog,1,userTags,public
cartoon buzzard,1,userTags,public
cartoon canary,1,userTags,public
cartoon character entering real world,1,userTags,public
cartoon characters,1,userTags,collaborative_support
cartoon chicken,1,keywords|userTags,collaborative_support
cartoon deer,1,keywords,public
cartoon fox,1,keywords,public
cartoon fx,1,userTags,collaborative_support
cartoon monkey,1,userTags,public
cartoon rabbit,1,keywords,public
cartoon skunk,1,keywords|userTags,collaborative_support
cartoon turtle,1,keywords,public
cartoon wolf,1,keywords,collaborative_support
cartooning,1,userTags,collaborative_support
cartoonish antagonists,1,userTags,public
cartoonish bad guy,1,userTags,collaborative_support
cartoonish fx,1,userTags,collaborative_support
cartoons,1,keywords,public
carving,1,userTags,collaborative_support
carving initials in skin,1,userTags,collaborative_support
cary fukunaga,1,userTags,public
casablanca,1,userTags,collaborative_support
casal,1,userTags,public
casamento,1,keywords,collaborative_support
case file,1,keywords,collaborative_support
caseworker,1,userTags,collaborative_support
casey afflec,1,userTags,collaborative_support
casey jones the teenage mutant ninja turtles character,1,userTags,public
cash truck,1,keywords,collaborative_support
cash-in sequel,1,userTags,collaborative_support
cashgrab,1,userTags,public
cashing in,1,userTags,public
casino dealer,1,userTags,collaborative_support
casino heist,1,keywords,collaborative_support
casino robbery,1,keywords,collaborative_support
casino vault,1,keywords,collaborative_support
casinos,1,userTags,public
caspar's son,1,userTags,collaborative_support
caspian's accent,1,userTags,public
cassandra clark,1,userTags,collaborative_support
casshan,1,keywords,collaborative_support
cast of a foot print,1,userTags,collaborative_support
cast of characters,1,userTags,collaborative_support
caste violence,1,keywords,collaborative_support
casters,1,keywords|userTags,public
casting a spell,1,userTags,public
casting couch,1,userTags,collaborative_support
castingshow,1,userTags,public
castle thunder,1,userTags,public
castles,1,userTags,collaborative_support
casual racism,1,userTags,collaborative_support
casual viewing,1,userTags,collaborative_support
casualties,1,userTags,collaborative_support
cat and mouse tension,1,keywords,collaborative_support
cat costume,1,userTags,collaborative_support
cat dies,1,userTags,collaborative_support
cat grant character,1,userTags,public
cat in a tree,1,userTags,collaborative_support
cat in tree,1,userTags,collaborative_support
cat people,1,userTags,collaborative_support
cat spider fight,1,userTags,collaborative_support
cat suit,1,userTags,collaborative_support
cat thief,1,userTags,public
cat versus mouse,1,userTags,public
cat vs bird,1,keywords|userTags,public
cat walk,1,userTags,collaborative_support
cat's eye make up,1,userTags,collaborative_support
cat-and-mouse,1,userTags,collaborative_support
cataclysmic storm,1,keywords,public
catalina,1,userTags,collaborative_support
catalog,1,userTags,collaborative_support
catamaran,1,keywords,collaborative_support
catastrofe,1,userTags,public
catastrophic,1,userTags,public
catastrophy,1,userTags,collaborative_support
catatonic man,1,userTags,collaborative_support
catch,1,userTags,public
catch phrase,1,keywords,collaborative_support
catching,1,userTags,collaborative_support
catching a bird,1,userTags,public
catching a falling man,1,userTags,collaborative_support
catching food in one's mouth,1,userTags,public
catchy lines,1,userTags,collaborative_support
catfish,1,userTags,public
catherine chan,1,userTags,collaborative_support
catherine mccormack,1,userTags,collaborative_support
catherine tate,1,userTags,collaborative_support
catherine zeta jones,1,userTags,public
catheter,1,userTags,collaborative_support
catholic hospital,1,userTags,collaborative_support
catholic nun,1,userTags,collaborative_support
cathy yan,1,userTags,collaborative_support
catinca untaru,1,userTags,collaborative_support
cats and dogs,1,userTags,public
catsup,1,userTags,public
cattle prod,1,userTags,collaborative_support
catwoman character,1,userTags,public
cat‑and‑mouse chase,1,keywords,collaborative_support
caught,1,keywords,public
caught eavesdropping,1,userTags,public
caught in a net,1,userTags,collaborative_support
caught in bed,1,userTags,collaborative_support
caught in the act,1,keywords,public
caught in the rain,1,userTags,collaborative_support
caught kissing,1,userTags,collaborative_support
caught naked,1,userTags,collaborative_support
caught sleeping together,1,userTags,collaborative_support
caught stealing,1,userTags,collaborative_support
caught-on-tape,1,keywords,collaborative_support
cauldron,1,keywords,collaborative_support
cause,1,userTags,collaborative_support
cause and effect,1,userTags,public
cause celebre,1,userTags,collaborative_support
cause of death,1,keywords,collaborative_support
cauterizing a wound,1,keywords,collaborative_support
cautery,1,keywords|userTags,collaborative_support
cavalry charge,1,userTags,collaborative_support
cave dwellers,1,keywords|userTags,collaborative_support
cave in,1,userTags,collaborative_support
cavegirl,1,userTags,public
cavendish hotel,1,userTags,collaborative_support
cavewoman,1,userTags,public
cavity search,1,userTags,collaborative_support
cbgb,1,userTags,collaborative_support
cch pounder,1,userTags,collaborative_support
cd player,1,keywords,collaborative_support
cd rom,1,userTags,collaborative_support
ceasarean birth,1,keywords|userTags,collaborative_support
cease and desist order,1,userTags,public
ceausescu regime,1,userTags,collaborative_support
cedar point,1,keywords,collaborative_support
cedric the entertainer,1,userTags,public
celebi,1,userTags,public
celebrates militarism,1,userTags,collaborative_support
celebrating weirdness,1,userTags,public
celebrity burglaries,1,userTags,collaborative_support
celebrity cops,1,keywords,public
celebrity criminal,1,userTags,collaborative_support
celebrity culture,1,userTags,collaborative_support
celebrity death,1,userTags,collaborative_support
celebrity guest,1,keywords|userTags,collaborative_support
celebrity guests,1,userTags,public
celebrity name in title,1,userTags,collaborative_support
celebrity panel,1,keywords,public
celebrity playing herself,1,userTags,collaborative_support
celebrity playing himself,1,userTags,collaborative_support
celebrity roast,1,userTags,public
celebrity trainer,1,keywords,public
celestial seasonings,1,userTags,public
celia imre,1,userTags,collaborative_support
cell phone footage,1,keywords,collaborative_support
cell phone history,1,userTags,collaborative_support
cell phone number,1,userTags,collaborative_support
cell phone out of range,1,userTags,collaborative_support
cell phone photograph,1,userTags,public
cell phone vibrating in pants,1,userTags,public
cell phone video,1,userTags,collaborative_support
cell phones,1,userTags,collaborative_support
cello lesson,1,userTags,collaborative_support
cellphone video,1,keywords|userTags,collaborative_support
cellular nitrate,1,userTags,collaborative_support
cellulite,1,userTags,public
celtic folklore,1,userTags,public
celtic music,1,userTags,public
cement,1,userTags,collaborative_support
cement truck,1,keywords,collaborative_support
cenobites,1,userTags,collaborative_support
centaur,1,keywords,collaborative_support
centered on feelings,1,userTags,public
centerfold,1,userTags,collaborative_support
central africa,1,userTags,collaborative_support
central event:wedding preparation,1,userTags,collaborative_support
central florida,1,keywords,collaborative_support
central hero,1,userTags,collaborative_support
central pacific railroad,1,userTags,collaborative_support
centred on movie theatre,1,userTags,public
centrifuge,1,userTags,collaborative_support
century city california,1,userTags,collaborative_support
cereal,1,userTags,collaborative_support
cereal killer,1,userTags,collaborative_support
cerebral sci-fi,1,userTags,public
cerina vincent,1,userTags,collaborative_support
certificate,1,userTags,collaborative_support
cervantes,1,userTags,collaborative_support
cg,1,userTags,public
cgi animal in live action title,1,userTags,public
cgi b/w,1,userTags,collaborative_support
cgi battles,1,userTags,collaborative_support
cgi character,1,userTags,public
cgi doesn't help an average movie!,1,userTags,public
cgi dogs,1,userTags,public
cgi heavy,1,userTags,collaborative_support
cgi scares,1,userTags,collaborative_support
cgi timelapse,1,userTags,public
cgi turns bad during the climax,1,userTags,public
chad stahelski,1,userTags,collaborative_support
chador,1,userTags,public
chain gang,1,keywords|userTags,collaborative_support
chain link fence,1,userTags,collaborative_support
chain saw,1,userTags,collaborative_support
chained and locked,1,userTags,collaborative_support
chained refrigerator,1,userTags,collaborative_support
chained to a wall,1,userTags,public
chained to wall,1,userTags,collaborative_support
chainsaw accident,1,userTags,collaborative_support
chainsaw as weapon,1,userTags,collaborative_support
chainsaw fight,1,userTags,collaborative_support
chalk drawing,1,userTags,collaborative_support
challenge assumptions,1,userTags,public
challenge the system,1,userTags,collaborative_support
challenges,1,keywords,public
challenging tradition,1,userTags,collaborative_support
chamanismo,1,keywords,public
chamber piece,1,userTags,collaborative_support
chamber pot,1,userTags,collaborative_support
chamberplay,1,userTags,collaborative_support
champagne bottle,1,userTags,public
champagne tower,1,userTags,public
champions,1,keywords,public
championship bout,1,userTags,collaborative_support
chancel,1,keywords,public
chang mai,1,userTags,collaborative_support
chang-dong lee,1,userTags,collaborative_support
change axis,1,userTags,collaborative_support
change clothes,1,userTags,public
change of identity,1,userTags,public
change of tone,1,userTags,collaborative_support
change vs tradition,1,keywords,public
changed ending,1,userTags,collaborative_support
changed my life,1,userTags,collaborative_support
changing a diaper,1,userTags,collaborative_support
changing a flat tire,1,userTags,collaborative_support
changing history,1,keywords|userTags,public
changing lightbulb,1,userTags,collaborative_support
channel surfing,1,keywords|userTags,collaborative_support
chanson,1,userTags,collaborative_support
chantal akerman,1,userTags,collaborative_support
chanting,1,userTags,collaborative_support
chaotic negotiation,1,keywords,collaborative_support
chaotic neutral character,1,userTags,collaborative_support
chaotic start,1,userTags,collaborative_support
chapter,1,keywords,collaborative_support
chapter headings,1,userTags,collaborative_support
character appears on front page of a newspaper,1,userTags,collaborative_support
character appears on magazine cover,1,userTags,collaborative_support
character appears on tv,1,userTags,collaborative_support
character archetypes,1,userTags,collaborative_support
character based on real person:bob dylan,1,userTags,public
character based on real person:george w. bush,1,userTags,public
character based on real person:harvey milk,1,userTags,collaborative_support
character based on real person:laurence olivier,1,userTags,public
character based on real person:marilyn monroe,1,userTags,public
character based on real person:queen victoria of uk,1,userTags,public
character can see subtitle,1,userTags,public
character change,1,userTags,public
character chemistry,1,userTags,collaborative_support
character credited as self,1,userTags,collaborative_support
character drama,1,userTags,collaborative_support
character forename as title,1,userTags,collaborative_support
character growth,1,userTags,collaborative_support
character interaction,1,userTags,collaborative_support
character interacts with subtitles,1,userTags,public
character is genius,1,userTags,collaborative_support
character motivation,1,userTags,collaborative_support
character name as series title,1,userTags,collaborative_support
character personality changed,1,userTags,public
character portrays jesus,1,userTags,collaborative_support
character says i have a bad feeling about this,1,userTags,collaborative_support
character styles,1,userTags,collaborative_support
character's journey shown on a map,1,userTags,public
characterless,1,userTags,collaborative_support
characters are morons,1,userTags,collaborative_support
characters from different time periods,1,userTags,public
characters i don't care about,1,userTags,public
characters identified by name on screen,1,userTags,collaborative_support
characters of color voiced by white actors,1,userTags,collaborative_support
characters stupid,1,userTags,collaborative_support
characters too old,1,userTags,public
characters unlikeble,1,userTags,collaborative_support
characters with individual goals,1,userTags,collaborative_support
charade,1,keywords,collaborative_support
chariot race,1,keywords,collaborative_support
charismatic leader,1,keywords|userTags,collaborative_support
charismatic male character,1,userTags,public
charity ball,1,userTags,collaborative_support
charity benefit,1,keywords,public
charity event,1,userTags,public
charity organization,1,userTags,collaborative_support
charity shop,1,keywords|userTags,collaborative_support
charles bronson,1,userTags,collaborative_support
charles bukowski,1,userTags,collaborative_support
charles darwin,1,userTags,collaborative_support
charles durning,1,userTags,collaborative_support
charles ferguson,1,userTags,public
charles s. dutton,1,userTags,collaborative_support
charles vii.,1,userTags,collaborative_support
charles willeford,1,userTags,collaborative_support
charleston dance,1,userTags,collaborative_support
charlie brown,1,userTags,public
charlie cox,1,userTags,public
charlie mcdowell,1,userTags,collaborative_support
charlie ray,1,userTags,public
charlie sheenâ¨,1,userTags,collaborative_support
charlotte bronte,1,userTags,collaborative_support
charlotte coleman,1,userTags,collaborative_support
charlotte stewart,1,userTags,collaborative_support
charlotte sullivan,1,userTags,collaborative_support
charlton heston,1,userTags,collaborative_support
charlyne yi,1,userTags,public
charmer,1,userTags,collaborative_support
charming dialogues,1,userTags,collaborative_support
charming protagonist,1,userTags,public
charming romances and delightful chemistry,1,keywords,collaborative_support
charmingly outdated cgi,1,userTags,collaborative_support
charmingly stupid,1,userTags,public
chased by a zombie,1,userTags,collaborative_support
chased down a street,1,userTags,public
chasing a dream,1,userTags,collaborative_support
chasing someone on foot,1,userTags,collaborative_support
chastity belt,1,userTags,collaborative_support
chat,1,keywords,public
chat session,1,keywords|userTags,collaborative_support
chat up,1,userTags,collaborative_support
chateau,1,keywords,collaborative_support
chateau mouton rothschild 79,1,userTags,collaborative_support
chattel slavery,1,keywords,collaborative_support
chaucer,1,userTags,collaborative_support
chauvinists,1,userTags,collaborative_support
chavez,1,userTags,collaborative_support
chavism,1,userTags,collaborative_support
chavs,1,userTags,collaborative_support
cheadle appearance,1,userTags,collaborative_support
cheap action,1,userTags,collaborative_support
cheap costumes,1,userTags,public
cheap entertainment,1,userTags,collaborative_support
cheap feel,1,userTags,collaborative_support
cheap quality,1,userTags,collaborative_support
cheater justification,1,userTags,public
cheating boyfriend,1,keywords,collaborative_support
cheating fiancée,1,userTags,collaborative_support
cheating on boyfriend,1,userTags,collaborative_support
cheating on partner,1,userTags,public
"cheating, cheat",1,userTags,collaborative_support
chechen mob,1,userTags,collaborative_support
chechnyans,1,userTags,collaborative_support
checkmate,1,keywords,collaborative_support
cheeky,1,userTags,public
cheerleader practice,1,userTags,collaborative_support
cheerleader uniform,1,userTags,collaborative_support
cheers up,1,userTags,public
cheese grater,1,userTags,collaborative_support
cheese soup,1,userTags,collaborative_support
cheesey,1,userTags,collaborative_support
cheesey dialogue,1,userTags,public
cheesy (bad),1,userTags,collaborative_support
cheesy at times,1,userTags,public
cheesy but good,1,userTags,public
cheesy clues,1,userTags,collaborative_support
cheesy end,1,userTags,collaborative_support
cheesy fun,1,userTags,collaborative_support
cheesy lines,1,userTags,collaborative_support
cheesy one-liners,1,userTags,collaborative_support
cheesy romance,1,userTags,collaborative_support
cheesy scene,1,userTags,collaborative_support
cheesy villain,1,userTags,collaborative_support
cheetah,1,userTags,public
chefin,1,userTags,collaborative_support
chekhov,1,userTags,collaborative_support
chekhov's gun,1,userTags,collaborative_support
chelcie ross,1,userTags,collaborative_support
chelsea,1,keywords,public
chelsea handler,1,userTags,public
chelsea lagos,1,userTags,collaborative_support
chelsea pier,1,userTags,collaborative_support
chemical contamination,1,keywords,collaborative_support
chemical industry,1,userTags,collaborative_support
chemical mastermind,1,keywords,collaborative_support
chemical plant,1,userTags,collaborative_support
chemical warfare,1,keywords,collaborative_support
chemical weapon,1,keywords,collaborative_support
chemistry - not the scientific kind,1,userTags,collaborative_support
chemistry between leads,1,userTags,collaborative_support
chemistry laboratory,1,userTags,collaborative_support
chemistry professor,1,keywords,collaborative_support
chemtrail,1,keywords,collaborative_support
chen kaige,1,userTags,collaborative_support
cherie currie,1,userTags,collaborative_support
cherie lunghi,1,userTags,collaborative_support
cherlize theron,1,userTags,collaborative_support
chernobyl disaster,1,userTags,collaborative_support
chernobyl ukraine,1,userTags,collaborative_support
cherry,1,keywords|userTags,public
cherry tree,1,userTags,collaborative_support
cherry trees,1,userTags,collaborative_support
cherub,1,keywords|userTags,collaborative_support
cheryl hines,1,userTags,public
cheryl tiegs,1,userTags,collaborative_support
chess game,1,userTags,collaborative_support
chess grandmaster,1,userTags,public
chess label,1,userTags,collaborative_support
chess master,1,userTags,collaborative_support
chess player,1,userTags,collaborative_support
chess prodigy,1,userTags,collaborative_support
chessy,1,userTags,collaborative_support
chest hair,1,userTags,collaborative_support
chest wound,1,userTags,collaborative_support
chevrolet camaro,1,userTags,collaborative_support
chevrolet chevy van,1,userTags,collaborative_support
chevrolet corvette,1,userTags,collaborative_support
chevrolet malibu,1,userTags,public
chevrolet step van,1,userTags,public
chevrolet van,1,userTags,collaborative_support
chewbacca,1,userTags,public
cheyenne,1,userTags,collaborative_support
chi,1,userTags,public
chia-liang liu,1,userTags,collaborative_support
chiang mai,1,keywords,collaborative_support
chicago bears,1,userTags,public
chicago mob,1,userTags,collaborative_support
chicano,1,userTags,collaborative_support
chich flick,1,userTags,public
chick,1,keywords,public
chick fight,1,userTags,collaborative_support
chick flic,1,userTags,collaborative_support
chick movie,1,userTags,public
chicken coop,1,userTags,public
chicken farm,1,userTags,public
chicken pox,1,keywords|userTags,collaborative_support
chickens,1,userTags,public
chickflick,1,userTags,public
chief executive officer,1,userTags,collaborative_support
chief of police,1,keywords|userTags,public
chief warrant officer,1,keywords,collaborative_support
child as murderer,1,userTags,collaborative_support
child as protagonist,1,userTags,collaborative_support
child as villain,1,userTags,collaborative_support
child care,1,keywords,public
child cruelty,1,userTags,collaborative_support
child crying,1,userTags,collaborative_support
child dies,1,userTags,collaborative_support
child drives a car,1,userTags,public
child drowning,1,keywords,collaborative_support
child eaten off screen,1,userTags,collaborative_support
child empowerment,1,userTags,collaborative_support
child fratricide,1,userTags,collaborative_support
child friendly,1,userTags,public
child ghost,1,userTags,collaborative_support
child given up for adoption,1,keywords,collaborative_support
child hit on the head with a rock,1,userTags,collaborative_support
child hitman,1,userTags,collaborative_support
child home alone,1,userTags,collaborative_support
child homicide,1,keywords,collaborative_support
child humilation,1,userTags,collaborative_support
child illness,1,userTags,public
child imperilment,1,userTags,collaborative_support
child in deephole,1,keywords,collaborative_support
child killed,1,userTags,collaborative_support
child lead,1,userTags,collaborative_support
child living alone,1,userTags,collaborative_support
child marriage,1,userTags,collaborative_support
child martial arts,1,userTags,collaborative_support
child molesters,1,userTags,public
child molesting,1,userTags,collaborative_support
child murders,1,userTags,collaborative_support
child murders a child,1,userTags,collaborative_support
child murders parent,1,keywords,collaborative_support
child nudity,1,userTags,collaborative_support
child on drugs,1,keywords|userTags,collaborative_support
child outsmarts an adult,1,userTags,collaborative_support
child pilot,1,userTags,collaborative_support
child playing piano,1,userTags,collaborative_support
child porn,1,userTags,collaborative_support
child pornographer,1,userTags,collaborative_support
child predators,1,userTags,collaborative_support
child protective agency,1,userTags,public
child psychiatrist,1,userTags,collaborative_support
child raised by grandmother,1,keywords,collaborative_support
child raised by grandparents,1,keywords,collaborative_support
child rearing,1,userTags,collaborative_support
child refugees,1,userTags,public
child sacrifice,1,keywords,collaborative_support
child serial killer,1,userTags,collaborative_support
child sex trade,1,keywords|userTags,collaborative_support
child shot in the head,1,userTags,collaborative_support
child suicide,1,userTags,collaborative_support
child uses a gun,1,userTags,collaborative_support
child warrior,1,userTags,collaborative_support
child witch,1,keywords|userTags,public
child with cancer,1,userTags,collaborative_support
child zombie,1,userTags,collaborative_support
child's bedroom,1,userTags,collaborative_support
child's drawing,1,userTags,collaborative_support
child's painting,1,userTags,collaborative_support
child's wisdom,1,userTags,collaborative_support
child-like,1,userTags,collaborative_support
childhood cancer,1,keywords,public
childhood disappointment,1,keywords,public
childhood disease,1,userTags,collaborative_support
childhood drama,1,userTags,public
childhood dream,1,userTags,collaborative_support
childhood fears,1,keywords,public
childhood flashback,1,userTags,collaborative_support
childhood friendship,1,userTags,collaborative_support
childhood ignorance,1,userTags,collaborative_support
childhood innocence,1,userTags,public
childhood issues,1,userTags,collaborative_support
childhood love,1,userTags,public
childish behavior,1,userTags,public
childish naivity,1,userTags,collaborative_support
